reviews,label
"Tong Cs Shopee dengan jasa kirim Anteraja mending jangan di pakai saya sebagai nasabah kecewa dengan kurir selalu menunda nunda paket , sudah update di kirim ke alamat penerima tiba tiba update lagi paket akan di kirimkan besok selalu seperti itu ini udh keseringan Jadi malas cekout shope jasa kirim saya setuju "" JNT - JNE"" lope pokonya",__label__1
ko tidak ada lg token gratis dr pemerintah knapah yah?. . . ,__label__3
"Marketplace TERBURUK untuk bulan ini, semoga saja ada marketplace lain yang lebih baik, sehingga ada solusi, sangat merugikan transaksi di Shopee.",__label__1
Bagus dengan adanya event event diskon jdi lebih seruu dpet gratis ongkir naiss semoga dapet iphone 13 di event 12. 12 bismillah,__label__5
Min ini proses ubah nomer Koo lama bngt yaa😔,__label__5
  tolong jual negeri indonesia henti harga produk negeri jangkau ongkir lumayan murah tolong kecewa,__label__1
  bantu super super murah gratis ongkir,__label__5
"Membantu banget,  buat ibu2 mager kayak aku,  cukup belanja dari rumah.  Barang2 datang",__label__5
Banyak gratis ongkirnya . 👍🏻👍🏻,__label__5
Ni apk ajg bener lagi main iklan keke gini katanya murah katanya gratis gini gini 1.600.000 gblk,__label__1
Daftar nya belibet gak jelas.,__label__1
1212 gak gratis ongkir,__label__1
banyk keluhan saya di shopee.  tp yg sangat saya keluhkan itu di ongkir.  ongkir nya mahal bangt.  jakarta-subang ongkir nya 18rb/ 1kg.  dan kalo lebih dari 1kg di kali 2.  jadi 36rb dan seterusnya.  sedangkan di lazada Ongkir nya cuma 7rbu.  itu pun gak ada maksimal belanja.  kalo pun ada jadi gratis ongkir.  tanpa vocher.  tolong lah buat shopee di pertimbangkan lagi untuk Ongkir nya.  kalo pun iya di pihak pengiriman nya emng segitu ongkir nya.  kenapa lazada bisa lebih murah. .  sayang banget kan. ,__label__3
"Dimohon kan terhadap pihak shopee untuk daerah Kalimantan di murah ongkirnya karena terlalu mahal klo bisa gratis ongkir ,karna mau jadi ibu kota",__label__3
bagus untuk blanja segala macam kebutuhan rekomendai sekali . tp kalo undian shopee gak ada nyatanya. ,__label__5
Udah chat cs masih eror eror Sama voucher banyak yang ga bisa digunakan,__label__1
Benar2 kecewaa.... Mau isi shopeepay truss gak bisa...,__label__1
"Haloo admin shoppe mau bilang kalau kenapa shopee saya pas mau di update tidak bisaa?????? Padahal saya kan juga pengen mengupdate akun shoppe saya, trs kenapa skrng jasa pengirimannya tuh agak mahal dan gbisa pilih kurir ya kak???",__label__3
  layan maksimal  puas terus,__label__5
Baru memulai,__label__1
Apliaksi ini membantu si.  Dan mempermudahkan.  Tp knapa saya mau transaksi dgn kartu kredit pakai cicilan.  Knapa kartu kredit saya d blokir.  Kartu kredit yang satu lgi nomor kartu kredit tdk sah.  Padahal sdh sya hbungi bnicall smua kartu saya aktif tdk ad msalah.  Ni mslahy d mana ya. ,__label__3
Sudah lama pakai shopee,__label__5
"saya sudah lama menggunakan shopee tp untuk kali ini saya kecewa krn gratis ongkir tanpa minimal belanja gk berlaku buat akun saya, padahal di akun tmn berlaku dan itu di toko yg sama.  Entahlah knp jd dibeda2kan spt ini padahal udh sering bgt belanja di shopee 😤",__label__3
Apk ini agak menaraik sedikit karena nya saya kasih bintang 3 sekian terima kasih.  Assalamualaikum,__label__3
Untuk pelayanan sih bagus barang juga tapi tolong dong Dev shopee untuk mengatasi bot frash sale itu ya tolong,__label__5
  jujur langgan belanja  kecewa kurir kerja bilang karyawan pamer doang kasih gajih padan  tindas kurir,__label__1
Transaksi aman di shopee. ,__label__5
Kualitas'a 99% ok tapi terkadang suka kesel sama toko yg tercantum dengan barang tersebut ketika saya meminta realpic ketika d ulasan poto tersebut belum ada penilaian dan komentar tapi penjual toko dengan seenaknya menjawab dengan ketidak enakan buat pembeli,__label__3
  istimewa,__label__5
  sngat kecewa layan aplikasi  sdah tanggal kemarin beli token listrik sekrng terima hbungi via email cs alas beli laku lngsung aplikasi,__label__1
"Bintang gue kurangin. .  Sekarang super lemot loading nya. .  cuma login aja lama nya minta ampun. .  Makin berat aplikasi nya.  Tolong diperbaiki kalo mau jaga kualitas, udh banyak yg kecewa",__label__3
shopee gimana nih... solusi dong.. kenapa paylather sekarang bunganya 2x lipat dari sebelumnya yang cuma 2.9% aja.. qkun gue aja.. atau memang ketentuan baru...,__label__1
Mantap dah belanja di shoppey. barangnya gag pernah bikin  . ,__label__5
  suka   belanja mudah kirim cepat barang ori gratis ongkir diskon voucher pokok moga  jaya,__label__5
Cashback shopee sering gk masuk,__label__1
Update teruss. Berat app,__label__1
   biasa,__label__3
"Kak mohon bantuannya dong kenapa akun saya tiba"" di blok/dinoaktifkan sedangkan saya tidak merasa membuat kesalahan.  Mohon di kasih tau alasan yang jelas terus kalo bisa aktifkan lagi aku saya mohon bantuannya ya kak",__label__3
"Perbaiki jasa pengiriman. .  berkedok freong 10rb jasa. di naikin 32 rb. .  jatohnya tetep lebih mahal di banding tanpa aplikasi.  Ekspedisi reseh. .  barang blm di kirim aplikasi sdh otomatis trtulis telah diterima. . . . sering kayak gitu skrg. .  kl di tegur bilangnya kemaleman nyampenya, jd kirim besok. . harusnya tekan diterimanya besok juga kan?",__label__3
Untuk sementara saya kasih 3 dulu.  Nanti kalau bagus pelayanan baru saya kasih bintang 5.  Ini baru mau coba pertama aplikasi shopee.  Semoga tidak ada kendala dlm berbelanja. ,__label__3
"Duit hasil saya jual produk dishopee gk tau masuk kemana, catatannya sudah masuk ke rekening tapi pas saya cek gk masuk, udah gitu lama juga prosesnya. 😠😠😠",__label__1
"Slot untuk jaringan kayanya harus di perbanyak,,soalnya jaringan saya digunakan untuk aplikasi lain kecepatannya lancar,,eh pas di shoppe pada ga kebuka,,masukan aja sih terimakasih 🙏",__label__3
Semoga semakin banyak gratis ongkir dan cashback.  Sukses terus untuk shopee,__label__5
Vocher nya kok gabisa di pakai sih,__label__1
Tidak ada solusi untuk spaylater... Proses penanganan dari shopee lelet sekali dan sudah tau gagal masih saja itu2 aja solusi yg dikasih. Kecewa banget. Ini ulasan yg ke 4x nya. Ulasan saya knp selalu dihapus???????,__label__1
Saya tidak suka apk ini Alasannya:Padahal sudah di bayar tapi belum ada tanda di bayar Saya sangat tidak suka apk ini mohon perbaiki apk ini karena tidak bisa di gunakan secara layak,__label__1
"Aku dah pake shopee dah hampir 2 bulan lancar2x aja kenapa pas baru apdet kok aku mau cari barang nya ada tulisan ""produk yg anda cari tidak terdaftar"" padahal barang nya ada,dan itu tulisan berlaku semua yang aku mau cari bang tersebut. tolong kasih paham?",__label__3
"Saya suka bgt aplikasi ini karena sangat   ,,, tp kok blm ada fitur spayletter nya ya di aplikasi Shopee saya padahal udah mau mencapai member PLatinum?????????????? 🤦‍♂️🤦‍♂️🤦‍♂️ Tolong di bantu donk!!!",__label__1
Aplikasi merakyat. murah meriah & Barang berkulitas jd sering blnja d shope trus mulai dari kebutuhan barang sm makann pokonya shope is the best,__label__5
Tempatnya belanja online terbaik,__label__5
aplikasinya sih lumayan menurut aku ya. . .  tp ongkirnya itu loh yg bikin aku gk tahan dan gk betah di app ini. . .  masaan ongkir aja bs melebihi harga item yg kita beli. .  sumpeh dah. . . parah bgt app nya. . .  kalau harganya jg lumayan sih. . .  lumayan mahal maksudnya. . . . . itemnya aja cmn 20rb-an tp ongkirnya bs sampai 30rb-an. . .  jd total semuanya sampai 50rb. . .  aneh gk sih? kalau mnrt aku aneh. . .  yaudh sih itu aja yg mau aku smpaikan tlg bgt ya. .  sebenrnya aku msh mau belanja dsni lg jd tlg diperbgsin lg y,__label__3
"Mohon maaf nih. . . sebenernya saya suka sama aplikasi shopee,tapi kenapa ya. . . waktu itu pernah saya copot aplikasinya dan disitu masih ada coin sekitar 9500an,pas instal lagi kok tinggal 200an😢 Kenapa bisa begini ya??",__label__3
"Makin kesini buka shopee lemot,, padahal ya jaringan saya bagus tuh kalo di pake game, youtub, baca komik atau medsos lainnya.  Tapi buka shope auto lemot nya parah pas lagi mau ngajuin pesanan.  Kalo cuma searching belanjaan doang mah lancar ini pas mau Belanja nya masuk keranjang lemot sekali, tolong diperbaiki.  Padahal saya suka belanja di shopee tapi kalo gini caranya takutnya saya ganti lapak",__label__3
Ini kenapa sii shopee ga bisa ke update udah yang ke berapa kali di coba gitu trus padahal penyimpanan juga ga penuh,__label__3
Susah banget shopepaylaternya? Gagal verifikasi terus jadi males,__label__1
kog lama2 agak nyebelin ya shopee.  saldo shopeepay msh ad 194rb buat bayar belanjaan 183rb g bsa.  kenapa sih skrg kya gtu.  koin shopee jg smkin ksini semakin pelit nih shopee.  jd males.  tolong dong di perbaiki lg. ,__label__3
Maaf yaa ulasan nya aku edit . .  shopee nya lemot banget . . mau search barang yang kluar blankpage . .  trus gak pernah ngasih gratis ongkir min 0 rp . . gak kaya dulu . .  tiap hari dikasih jatah 1 . .  maaf min . . ,__label__3
sekarang login shopee ribet banget padahal nomer terdaftar aktif,__label__1
Udah top ap 50 tapi gak bisa buat blanja ini gimana admin shopee ini.. Nyesel banget saya pakek shopee,__label__1
  bagus aplikasi cs responsif,__label__5
Dikit dikit upgred dikit dikit upgred,__label__3
"Aplikasi cakep.  Intinya jangan salah kirim barangnya,  order nya hitam yang dateng putih. ",__label__5
"Kecewa dengan peraturan shopee yang sekarang.  Padahal betah belanja dishopee.  Semenjak ada perubahan sistem pengirimannya jadi makin ribet.  Bukannya mempermudah, malah jadi ribet.  Emang sih bisa dirubah jasa kirimnya, tapi jadi gak efisien.  Apalagi buat dropshipper.  Ribet. ",__label__3
"bagus , ,  sangat2 bagus aplikasinya",__label__5
Sejauh ini Bagus tetapi kadang di persulit saat pengajuan pengembalian dana,__label__5
Alhamdulillah.  Susah login. susah pasang aplikasi lagi.  Kode otp lelet di kirim dri wa ka,__label__5
"aplikasi yg mantap🥰🥰 semua ada di sini, makasi shoope tetap sukses selalu",__label__5
"Fitur ""toko saya"" kok hilang di akun saya? Padahal mau masukin produk untuk jualan, malah ""toko saya"" hilang, udah reinstall tetep sama gak ada, payah",__label__1
Uda lama saya kenal shoppe.  Terpercaya 💯 persen bagus . aku suka belanja disini,__label__5
Mantaap pokok na mah shopee ga pernah  ,__label__5
"Saya gagal upgrade harap coba lagi pdhl udah 3 kali 100/% tapi setelah 100% muncul tidak berfungsi ,,ini gimana ya?",__label__3
"saya beli baju di shopee trs os nya salah kirim barang dan saya retur, saya kirim lagi ke alamat os nya tapi udah 2 minggu lebih baju saya di tangan os dan gadikirim balik ke saya, setiap saya chat cuma dibalas ""iya sis"" harus gmn ya min?",__label__3
Memenuhi segala kebutuhanku.  Pembayarannya jga gampang.  Banyak COD. ,__label__5
Good job shoppee👍👍. Semoga bisa slalu menjaga Amanah dr kami para Konsumen/Pembeli,__label__5
"Suka blanja di Sophie brangnya bagus""😀😀",__label__5
Udah 5 hari nunggu.  Udah komplain juga melalui email shopee.  Tapi masih belum ada keputusan ni shopee.  Akun tiba tiba diblokir tagihan pay latter numpuk tanggal 5 batas estimasi maksimal pembayaran.  Gimana mau bayar sementara akun di blokir atau dibekukan.  Nanti yang ada lewat tanggal dan harus bayar biaya keterlambatan. .  Tolong respon nya dong,__label__3
"saya suka dngan aplikasi shopee, tp saya g suka dngan cara pemesanan nya yg ribet, masukan email, masukan ni tlp, masuk kembali ke jaringan fb, saya cm ibu rumah tangga biasa, yg msh tabu dngan itu email dsbnya .  yg simple aja , cukup dngan no tlp dan alamat su pembeli, beres kan,jd lbh memudahkan utk kita berbelanja .  contohnya sprti OLX, dia lbh mudah utk pemesanan produk nya. . .  mudah2 an , keluhan saya ini, bs menjadi bhn pertimbangan.  terimakasih. . . ",__label__3
Ko skrang kalo pake shopee paylater ga gratis ongkir sih. . . ? Pdhal paylater itu ngebantu banget buat usha kecil2an saya. . .  Tp klo di tambah sma ongkir mh susah bnget dpt untung. . .  Tp knpa klo shopee pay gratis ongkir?? Coba donk kya dlu lg gratis ongkir nya untuk shopeepay/paylater. . . ,__label__3
Mesan token listrik tp no token yg dikirimkan dari pemesanan melalui shopee tidak bisa digunakan. Tidak ada penyelesaian dari pihak shopee.,__label__1
Selalu puas belanja di Shopee.  Produk selalu sesuai ekspektasi. ,__label__5
Suka belanja di shopee dari makanan & macam2 kebutuhan yg lain smua tersedia,__label__5
  event juta aneh capai estimasi tentu tari saldo pay gagal saldo capek capek kumpul hilang aneh guna lumayan mending ikut event saran,__label__1
"Suka si sma shopee, harga ny miring , tapi. . .  kenapa si shopee ongkirnya mahal bgt,, padahal udah pke kupon gratis ongkir, tpi tetep aj msh 40 smp 50 rbuan ongkir ny, baik yg cod maupun yg shopeepay, jd gede bgt totalny,, sya jd bingung mau jual brp,, mohon di pertimbangkan admin shopee untuk ongkir wilayah sumut, khususnya kec.  Sipispis serdang bedagai, makasih",__label__3
"Udah pake voucher gratis ongkir tapi hitungan shopee paylater nya malah gak berubah aneh, korupsi",__label__1
"Minus nya cuma 1 doang,  bener"" racun banget ini bisa bikin kantong jebol 😌",__label__5
Belanja enak. . .  Tp saat membatalkan/cancel barang masih kurang terstrukture.  Lebih baik tidak bisa di cancel tp tuker barang lain tp tetap di toko itu. ,__label__3
"Saran dong untuk pihak kantor/perusahaan shopee untuk membuat berita acara tentang hati2 penipuan yang mengtasnamakan shopee.  Karena sudah banyak terjadi, apaagi maraknya promo2 cashback dari shopeepay dan ini disalah gunakan oleh oknum yang tidak bertanggung jawab.  Karena pada akhirnya akun shopee saya harus diblokir secara permanen karna sudah di hack/disadap . sayang sekali padahal selama ini saya sudah nyaman belanja dishopee. hufft. . ",__label__3
Sukses selalu untuk Shopee,__label__5
  bagus tolong baharu gratis ongkir kanapa laku  paylater toko bayar pakai  paylater,__label__3
Koj Nggak bisa buat chexout y,__label__3
Sangat membantu sekali baik dalam belanja atau pun finansial,__label__5
Aplikasi terbaik dan tida seperti aplikasi dana yang rudeet,__label__5
"Suka sekali belanja di shopee,  banyak freeong y.  Poko nya puas deh,  sukses trs shopee",__label__5
Gak pernah ngecewain pesan di aplikasi shopee.  Sukses terus buat shopee buat toko2 yg amanah 😉😉😉,__label__5
  bagus suka,__label__5
Setelah saya perbarui kenapa di filter sesuai wilayah tetap muncul wilayah lain ya ☹️,__label__5
Shoppe error.tidak bisa pilih metode pembayaran.makin di perbaharui makin error.,__label__1
"Kenapa udah bbrp hari ini jd lemot dan susah di buka,,liat keranjang aja susah banget pdhl aku mau belanja yg udh ada di keranjang. tp pas di buka lemot banget ga bisa di buka malah ada gangguan jaringan. pdhl jaringan lg bagus",__label__3
Promo nya turun 😭,__label__1
"perbaiki shopee food : 1. GPS sudah tepat di titik tp setelah order tidak sesuai titik yg ditentukan. 2. Noted pada pembelian pesanan, selalu tidak terbaca oleh driver atau resto alias pasti salah. Pesen tidak pedas pasti dikirim pedas.",__label__1
Setiap mau beli barang selalu liat ongkirnya.  Dan klo gak pake shopee pay ongkir mahal jauh berbeda dari sebelumnya.  Untuk budget sekolahan dengan daerah diluar Jawa :(((((,__label__3
  promo diskon,__label__3
  bagus mudah belanja butuh pesan hp barang kirim rumah,__label__5
Kenap gk bisa belanja lgi,__label__1
Mksi shopee sy kaga perna   belaja dishopee pokonya happy . dan selalu ngasih yg terbaik buat kastamernya. selalu ada diskon dan gratiss ongkir,__label__5
Aplikasinya lelet sering keluar sendiri. Dan sangat lemot. Padahal wifi dan paket data full. mohon diperbaiki,__label__1
  pinter pinter cari barang,__label__3
"Saya kecewa kepada shopee, kenapa ya , saya beli barang padahal udh bayar di alfa, tapi barangnya katanya abis , terus saya gak jadi beli barangnya kok uangnya gak kembali , padahal saya bayarnya 30. 000.  aduhh kecewak ak sama shopee",__label__3
Jangan munculin iklan lu di hp gua lagi,__label__1
  untung jual bisnis online,__label__5
"Senang sekali bisa belanja online di shopee ini,  mantap pokok nya",__label__5
Aplikasinya mudah digunakan. lebih nyaman pake shopee dr pd yg lain,__label__5
Makin lama makin lemot.  Tolong diperbaiki.  Mau belanja jd susah minta ampun.  Pemberitahuan chat gak masuk.  Barang udah dibayar tapi keterangan masih belum dibayar.  Dan pemberitahuan barang udah dikirim juga gak ada.  Gimana ya?,__label__3
"Barang cepat sampai,  kwalitas ok,  packing rapi.  thanks shopee",__label__5
"Belanja online lebih mudah dan praktis dan banyak diskon terutama ongkirnya,  segala kebutuhan produk ada",__label__5
Kalian kehilangan programmer apa gmn sih? App lamban banget,__label__1
  susah buka klik toko baik,__label__3
"Tlg dong shopee batalin kebijakan perihal pembatasan pembelian produk LN.  Kebanyakan produk yg mau aku beli adanya dari LN, di halaman Bangga Buatan Indonesia dan di toko lokal juga gk ada.  Kalo ada pun harganya sangat jauh lebih mahal dri LN.  Tolong bgt ini mah, nangis bgt gue gk bisa dengan mudah nyari produk yg gue cari kayak dulu lagi.  Gue pengguna lama shopee, baru kali ini gue kecewa sama salah satu kebijakan baru shopee, yaitu udah gk bisa beli produk dari LN lagi. ",__label__3
Kok jasa kirim tidak tersedia . . maksudnya gmna woi. . . . pengen beli ramen malah nggak ada opsi jasa pengiriman. . . . wah mending lazada aj deh saya. . niat jdi pengguna baru tapi gak ada opsi jasa pengiriman. . . . ,__label__3
