reviews,label
"shope membiarkan penjual berlama2 tidak mengirimkan barang di pesan pembeli. dan shopee juga tidak memblokir toko yg semena2 akibat nya ya pembeli kabur ke toko sebelah (ga usah di ajarin min, sdah di cat ber xx dab ber hari2)",__label__1
Shopee kerjaannya update mulu lemot banget,__label__1
Mengapa ini shopi selalu ada iklan nya,__label__1
"Pihak toko sdh tahu pesanan yg di order, tp yg di kirim tdksesuai, tanpa konfirmasi tetap sj dikirim. shoppe malah meminta pihak pembeli utk mengembalikan pesanan dgn cara DROP OFF (mengantarkan paket yg tdk sesuai ke kantor cabang pihak jasa kirim), agar dana bisa kembali, zaman skr pihak ekpedisi udah ada sistem PICK UP, shopee msh pakai cara DROP OFF. Buat apa belanja online yg seharusnya menghemat waktu malah jadi membuang waktu. YG SALAH PENJUAL, PEMBELI DI REPOTKAN.",__label__1
Krna blm paham,__label__3
"Udah lama bgt ga pernah bisa make lagi gratis ongkir, ga kayak dulu.  Ga bisa make ktp di akun baru, krn udah pernah kepake di akun lama, yg hp n no hp ilang n udah lupa no nya brp.  Pdhl dulu langganan bgt blanja di shopee, tp skrg udah jarang. . ",__label__3
bagus.  barang cepat sampai.  penjual juga merespon. ,__label__5
Tolong y untuk shopee d seleksi lagi tokonya dengan baik. . . . kemarin saya pesen 4 stel piyama couple ibu dan anak eh mlh yg d kirim cuma kaos gx jelas. . . . saya dh cat tokonya tp gx ada respon gx ada niat baik buat selesain masalah. . . dan ternyata bukan cuma saya aja yg kena tipu dh banyak orang yg pesenya apa yg d kirim gx jelas. . . . tolong y saya jg nabung buat beli baju anak saya eh mlh ad toko yg nipu. . . . nama tokonya XIANDE. ID. . . tolong tu buat shopee jgn sampe banyak korban lagi,__label__3
Setelah sekian lama memakai shopee. .  kecewa saya dengan pelyanan jasa pengiriman shopee expressnya. .  barang tidak tiba2 malah dilaporkan hilang tapi pengembalian dana smp saat ini tdk terelaisasi. .  mohon d tingkatkan lagi ya. .  kasian kami pembeli dan penjual. . ,__label__3
"Maap saya kurangi bintangnya ,karena kmrn saya beli mainan keledai anak. . ngasih ulasan ke pihak shopee katax bukti kurang jelas pdhl keledainya bocor banyak sekali, complain ke tokonya sama tokonya dilempar ke kebijakan shopee. .  baru sampai mainan keledainya langsung kita potoin jg trs kita kasih tau ke penjual TOKO mereka tidak ada tanggung jawabnya dan gk dapat respon apa2 pdhl barang rusak, jadi kecewa sekali mainan anak harga lumayan tapi jadi gk bisa dipakai. . ",__label__3
Voucher gratis gua kebuang sia sia gara gara gagal pesen,__label__1
"Solusi nya dong min ngga bisa update/memperbarui aplikasi karena memori penuh, pdhal aq udh hapusin file galeriku, aplikasi lain jg cuma yg penting"" aja😭hp ku kentang sih cuma ram 2gb, mau ganti hp sayang ini masih bisa dipake.  Bisa ngga sih bisa update tanpa harus kendala di memori.  Pihak shopee bisa ngga mempermudah penggunanya seperti itu? Tolong dong, jgn kya gini😭",__label__3
"Tolong di perbaiki apk ini, mau nambah produk aja error melulu",__label__1
"Mff saya kecewa dengan jasa pengiriman Shopee express, barang yang saya pesan dan dikirim menggunakan layanan shopee express sangat lama sekali, bahkan barng saya gagal dikirim dengan alesan penerima tidak dapat dihubungi, padahal saya tidak merasa dihubungi pihak shoppeexpress? Bagaimana ini? Apakah harus menunggu lama untuk mendapatkan barang pesanan saya? Tolong tingkatkan lg, segera kirim barang saya ke alamat saya!!!!! Padahal saya sudah sering belanja di Shopee tpi bru ngalami ini. ",__label__3
Belanja lebih mudah Lebih praktis ekonomis Cuman klo bisa dpt klo gratis ongkir bnr2 gratis tis tis. ,__label__5
Aplikasi nya jelek .............................................................................................................................................................................................................................................................................................................................................................................................................. tapi boong ya  bngt covernya banyak cuyy,__label__1
"Aplikasi lemot, gamenya jelek 👎",__label__1
Payahh........ Buat kalian mending hapus aja shopee,__label__1
Beli barang 3 di kirim satu . suruh kembalikan kita yang tanggung ongkir.situ sehat.malah rugi 3xlipat trik penjual ..ganti aturan jika penjualnya maling..penjual yang ganti rugi ongkir.. bukan saya saja ribuan orang beli.beli 4kadang di kirim 2 banyak banyak baca komen bintang 1 . andai shopee tegas langsung blokir akun bintang nya satu.gak mala makin nipu konsumen.,__label__1
"shopee sudah tidak seperti dulu. .  sekarang untuk pembatalan pembelian harus di setujui oleh penjual, sedangkan sya butuh barang nya cepat.  udh nunggu lama pas sya sudah beli di toko karna butuh cepat, sya batalin pembelian sya di shopee.  tapi hasil nya nihil. . 👎 penjual tidak setuju di batalkan, barang akhir nya tetap di kirim walaupun lama.  sya jadi buang2 uang karna memiliki barang yg sama beli di toko dan di shopee.  kembalikan hak kami untuk melakukan pembatalan tanpa di setujui pihak penjual",__label__3
Shopee ni amazing sekali apk udah yg paling update tapi lambatnya bukan maaenn....buka beranda aja bisa smp semenit,__label__1
Adanya belanja online dgn shoopie sangamenguntungkan dan lebih mudah .  Terima kasih,__label__5
Sangat bagus kalo mau belanja online,__label__5
"Selamat malam Kak, kok pas ikutan kuis shoppe, loading nya lama banget.  Terus pas goyang shoppe udah di goyang HP sekuat-kuatnya, malah lemot kak. .  Padahal udah jaringan 4G LTE di HP Android saya.  Saya berharap ada perbaikan yang signifikan ya kakak . . . ",__label__3
Dr pertama sopee ada dr taun 2017 klo gk slah ya sllu langganan pernah jualan jg dsopee n sampe skrg sangat membantu belanja mudah menjualpun mudah thanks sopee,__label__5
  bantu saat pandemi,__label__5
Barang nya murah ² dan bagus apalagi nggak ketipu tidak kayak aplikasi yang lain 🤑🤑🤑,__label__5
Kenapa sekarang jadi lemot? Trus banyak ga keluar gambar dan swbagainya.  Pokoknya jadi lama prosesnya.  Padal jaringan udah paling bagus.  Aplikasi lain baik2 aja kenapa shopee jadi begini?,__label__3
Hey kak yg punya shope mau nanya. Kenapa punyaku gabisa buat bayar pkai shopepay pdahal saldo saya 54.800 sdangkan pembayaranya kalau melalui cod cma 53.700 lahkan sisa 1000 sma halnya. Tapi kenapa kok gabisa saya memakai saldo tsb. Gak beres,__label__1
  semenjak  express kirim lambat kayak pilih kurir,__label__1
Wah aplikasi Shopee sangat membantu saya belanja jadi lebih mudah untuk saya seorang ibu rumah tangga. ,__label__5
Hha ga ada guna nya aplikaasi lemot burik wkk ongkir mahal pertama mau belanja katanya gratis ongkir wkwkk nipu tapi tetep harus bayar ongkir mahal mahal harga satu setel baju wkk najis lagi dgn ketipu iklan nya lemot lagi wkk🤦‍♀️ uninstal lagi deh bay,__label__1
  suka aplikasi  hati pokok,__label__5
   koin nilai turun drastis,__label__3
Shopee sekarang lemot banget 😭,__label__1
Sekarang selesai penilaian pesan koin nya sedikit banget gk seperti dulu!,__label__1
"Aplikasi ini  tapi pemilik aplikasi ini bikin aplikasi shopee food yang sangat memberatkan calon mitra driver shopee food. untuk jadi mitra driver shopee food wajib Beli cash atribut dengan harga ratusan ribu. Bisa dicicil tapi DP nya enggak wajar, 350 ribu. mau jadi mitra driver shopee food untuk cari uang recehan, malah disuruh beli atribut ratusan ribu rupiah. Kalau DP nya cuma 100ribu masih wajar lah. Pihak shopee food secara tidak langsung jualan atribut dengan memaksa. 👎👎👎👎👎👎👎",__label__1
  tidak sesuai gambar beda,__label__1
Semua Nya Udh Oke .  lebih di tingkat kan Lagi Untuk Sistem Nya.  Klo Bisa untuk sistem Chekout atau pun klaim JGN BOLEH PAKE BOOT donk.  Biar adil Pada MANUAL SEMUA jgn Pake KOMPUTER.  Curang,__label__5
knp mau buka syopi gabisa-bisaa,__label__1
"Mantapp!! Aplikasi nya bagus pake bangett ,  semangat terus ya dalam berkaryaa😃😄",__label__5
Banyak toko yang tidak bisa COD!!!,__label__1
  update,__label__3
Penggunaan data terlalu bsar,__label__1
"Dulu suka banget tp sekarang ampun dah parah, lemot, ngelag, berat banget apknya, mana gratis ongkirnya sedikit udh gitu kalo gak update ada aja kendalanya, ya kali tiap bulan suruh update, yg ada makin berat apknya, tolong donk shopee kaya dulu aja gak usah ditambah2 fitur2 yg aneka ragam kalo ujung2nya cuma bikin ngelag kebanyakan bugnya. .  😑😑",__label__3
Belanja murah. mudah. mantap. apalagi pakai shopeepay letter. hahahahaha. ,__label__5
"Shopee sekarang aneh, aku udh mesen ehh malah batal",__label__1
"Saran menurut saya sih. . . !!!! Kalu ada toko yang hampir satu Minggu gak jua ada respon / balas cheat pelanggan, pesenan yang di pesen gak juga di proses.  Tolong di berhentikan aja deh dari shope, capeeh saya nunggu toko yang gak niat jualan🤬😠😡",__label__3
  kali telpon nomor nama  gimana angkat takut kena tipu,__label__3
Gak sengaja ke pencet karna hp error tapi pas di batalkan pesanannya di tolak sama tokonya. . itu kan merugikan pelanggan iya kalo ada uang kalo pas gada uang mau bayar pake apa?😭😭 Apa lagi pas check out sendiri tanpa pakai voucher gtaris ongkir jadi kena biaya banyak. . sedih sekali rasanya,__label__3
"ka maaf,kenapa ya saya tidak bisa memakai voucher gratis ongkir saya,semenjak kata ""klaim"" di ganti ""pakai"" jdi ga muncul trus.  pdahal sebelum di ubah selalu muncul.  pdahal saya pelanggan setia shoppe dan gratis ongkir di shoppe. ",__label__3
  chat kirim seller koneksi internet chat masuk admin seller chat wa,__label__3
"Kok gak bisa milih kurir sih, Jadi ribet nih harus atur lokasi, Saran aja ye lebih baik seperti kemarin lagi ada pilihan kurirnya soalnya dah langganan kurirnya, Jadi dah tau homenya, Kalo begini terus bisa pada pindah deh pelanggannya,coba aje dah, Pgn belanja nyampe gak jadi gw soalnya gak tersedia jasa kirimnya, Padahal seminggu yg lalu masih bisa, Kalo sebulan tidak diperbaiki masalah ini, Sorry ye ane uninstal, bodoamet dah banyak2 promo/ udh member gold menuju platinum kek bodoamet sumpah",__label__3
Lama2 program di Shopee membingungkan.  Saya reseller di Shopee yg sllu manfaatin voucher gratis ongkir dan cashback.  Tpi skrg voucher gratis ongkir sdah gak ada.  Malah suruh beli seharga 25rb.  Voucher yg didapat 1gratis ongkir saja.  Gilaa.  Lha kalo kita belanja dengan ongkir 20rb.  Rugi donk.  Padahal penjual sdah dipotong admin sebesar 3. 5% untuk program gratis ongkirnya.  Knpa pembeli dipersulit beli dan meramaikan program shopee.  Untuk program ini sangat kecewa.  Semoga shopee bisa lbih bijak,__label__3
Selalu amanah; tepat waktu dan barangnya sesuai dg contoh.  Semoga sukses dan jaya,__label__5
"Saya terlambat pembayaran spinjam dan kontak saya semua nya di telepon, peraturan nya ga gitu kali, yang di izinkan aplikasi peminjaman online adalah mikropon,camera,lokasi, dan kontak tidak di perbolehkan kan. Kenapa kalian sadap kontak saya, saya ga terima, itu dara pribadi saya tidak boleh di sadap sembarangan",__label__1
Kecewa dengan shoope,__label__1
Mudah dan murah.  Cuma kok memorynya gede banget ya.  Pe 1 giga lebih,__label__5
Parah loding nya min,__label__1
Ini makin nga jls aja knp shopeepay pay saya nga bisa di pake dan saldo ilang,__label__1
"Tempat berbelanja online paling bagus, aman dab terjangkau Murah murah ayyok kawan belanja di shoppe",__label__5
"Aplikasinya kurang   , byk pelapak menjual produk yang tidak sesuai, ditambah bunga shopeepay later hampir 35%,,GILa,,,apakah ini termasuk kategori dibawah pengawasan OJK, bunga segitu gede...rentenir kelas kakap",__label__1
"Kenapa akun saya tiba2 di tutup ???? Baru isi saldo shope pay , dengan alasan penyalah gunaan voucher segala macem , aneh padahal akun ga dipake macem2 , yaallah kesel bgt",__label__1
"Baru saja di update, tidak lama keluar sendiri dan ketika mau login, susah nya minta ampun",__label__3
Aplikasinya bagus namun sangat di sayangkan saya terkena penipuan dan akun saya di blokir saya berharap akun saa di kembalikan,__label__3
Belanja lebih nyaman dr rumah. ,__label__5
cepat tepat dan puas,__label__5
"kecewa, OTP LAMBAT, PELAYANAN CS CHAT KALIAN TIDAK BENAR, TIDAK ADA WIN WIN SOLUTION.  RESPOND PENJUAL DI SHOPEE LAMBAT.  SEMUA SERBA LAMBAT. .  saya pengguna baru saya sangat kecewa menerima pelayanan dr SHOPEE.  #kecewapelayananBADdrSHOPEE TERIMA KASIH Bisa lebih kroscek lg terhadap seller yg masih aktive atau tidak",__label__3
Shopee makin mantep lah pokoknya,__label__5
"PIHAK TOKO LAMA KALI MENGIRIM BARANG PADAHAL KITA PERLUNYA CEPAT, MANA SUDAH DIBAYAR PAKAI SHOPPEPAY PULA",__label__1
"Wu pelit gratis ongkir wuu.  Nyushin buat orang yang suka belanja banyak dan di jualin lagi.  Makin kesini fitur makin banyak, malah jadi minim voucer.  Sekalinya dapet voucer potongan kecil banget.  Jelek",__label__3
"Mantap aplikasinya,  shopee emang keren dan terpercaya,  kurir jg ramah pokoknya joss",__label__5
Knapa saldo shopee pay saya ilang masih 16 ribu,__label__1
"Lima bintang sekaligus.  Shopee banyak geratisan nya,  pengiriman mantap",__label__5
"Ternyata shopee gak seperti yg diharapkan...... Kita harus hati2 terhadap lapak2 yang nakal, karena pihak shopee gak kan bisa mengembalikan hak kita yang dicuri lapak2 brengsek... !!!? Waspada....!!!",__label__1
"Sejauh ini aplikasinya oke, ,  saya suka belanja di shopee.  Banyak gratis ongkir dan cashbacknya",__label__5
Fitur spinjam gak ada,__label__1
"Habis pembaruan malah jd lemot, produk diklik hasilnya muter aja eh ujung2nya black screen.  Mau buka Shopee jd hrs pk laptop.  Tapi kenapa buka marketplace lain di hp yg sama lancar ngacir tanpa jeda ya? Harap hal ini diperbaiki Shopee",__label__3
bos giamana cara kerja penarikan dana di shopepay kita ini saya sudah melakukan penarikan dana sejak tanggal 2 maret tapi sampai sekarang ini belum ada dana yang masuk di rekening saya padahal nomor rekening sudah saya masukan dan sudah di verifikasi oleh shopee,__label__3
"Maaf bintang 5 nya sy copot, kecewa sangat dengan verifikasi shopepaylater. Sangat PHP sekali, mending dhapus saja fitur shopepaylater nya.",__label__1
"Terimakasih shopee,  pengiriman cepat kurir ramah pesanan pas. mantap. 👍",__label__5
Belanja dengan mudah,__label__5
"Baik semuanya,  pengiriman, pelayanan,  harga. ",__label__5
Tolong Kembalikan fitur memilih kurir. Kalau ngga hapus kurir Anteraja! Thx,__label__1
Asal aku kasih 2 bintang sekarang aku tambah 1 bintang jadi 3 bintang Semoga shopinjam ada di akun aku.  Nanti aku kasih 5 bintang,__label__3
Pokok nya mengganggu,__label__1
"Perhatian!!! ""Sebelum Jasa kirim di ubah"".  Saya punya Toko langganan, yg kemarin sy pakai jasa kirim ID xpreess atau shopee xpress.  Dng Ongkir ""0 Rp"" saat aku pake kupon.  ""Setelah Jasa Kirim berubah"".  Di toko langganan sya, udah gak bisa lagi saya nikmati free ongkir sampai ""0 Rp"".  Selama berubah jd Reguler dan Hemat.  Masalah besarnya yg diluar kota kita klw pilih ""Hemat"", Luar biasa waktu pengirimannya. .  sampe 1 bulan. .  .  Jd kesimpulannya,.  Best bagi dalam Kota. .  Buruk bagi yg di luar kota",__label__3
  kecewa layan warehouse suruh ambil paket suruh pulang nelpon jadi proritas update muara kamal,__label__1
"Makin lama nih aplikasi makin berat aja untuk dibuka,aneh padahal untuk buka aplikasi yang jauh lebih berat kayak game online  aja di HP gue,gak tau ini emang Shopee yang bermasalah atau gimana karena sebelum-sebelumnya gak kayak gini.Tolong kepada pihak Shopee untuk meninjau aplikasinya kenapa bisa terasa sangat berat ketika dibuka.",__label__1
Woy aplikasi komunis akun gua ga bisa login.,__label__1
"Beli Token listrik ga bisa di gunakan, pulsa nomor telpon juga ga bisa digunakan. PARAAH...👎👎👎👎👎👎👎👎👎👎",__label__1
Smua barang yang dipesan kualitas bagus berdasarkan hargax dan kiriman sesuai dgn pesanan. tks,__label__5
Apk ini sangat bagus saya senang apk ini bisa memenuhi kebutuhan saya,__label__5
Lemot banget shopee ini yak,__label__1
"Update terus kinerja lelet cokk,,,banjingan nguras kuota tok taik asu",__label__1
Pengiriman cepat barang sesuai pilihan sukses selalu shopee,__label__5
"Kpd Bpk/Ibu/Saudara Yg menggunakan Shopee dalam berbelanja. Saya harap agar kalian semua berhati"" Dalam menggunakan aplikasi🙏 Saya telah tertipu 2jt 500k karna tidak berhati"" Menggunakan aplikasi ini🙏 Semogaa saja tidak ada korban berikutnya",__label__1
"Hai !,sebelumnya saya enjoy menggunakan aplikasi ini. . ,tapi kenapa ya?pas saya mau checkout barang yg dibeli malah disuruh verifikasi no telp baru?,tpi gaboleh pake nomor saya?. saya coba pake nomor yg lain. tapi tetep gabisa:(. . saya lagi butuh banget barangnya. . . . tolong saran dong min:D",__label__3
