label,review
__label__3,"  Ga ada pilihan kurir JNE,  JNT,  sicepat atau dll,  cuma ada kurir hemat dan reguler.  Jadi kurang suka"
__label__3,"  Poin Penilaian barang tidak nambah di poinku,  mohon diperbaiki.  Terima kasih"
__label__3,Jarang ada gratis ongkir
__label__3,Shopee skrg ga ada vocher gratis ongkir lagi untuk yg tidak menggunakan shopeepay
__label__3,Bagus sih bisa membantu bgt tapi kata  gratis ogkir kok masih bayar ogkir  ya aku
__label__3,"  Nggak tau kenapa pengajuan SpayLater saya udah dua kali selalu ditolak, padahal sudah memenuhi syarat "
__label__3,Kok shopee saya gk ada SPaylater  ya
__label__3,shopee aplikasi bagus cuma sayang rada lemot dan berat kadang
__label__3,Hallo kak mau na kenapa ya spaylater daya tidak dapat digunakan?  Padahal limit  masih banyak terus tagihan cicilan bulan depan sudah di bayar juga tapi pas belanja udah checkout mau pake sistem cicilan spaylater tidak bisa.  Tolong jawaban
__label__3,Di lihat lagi ya kak. . .  Soal kadang aplikasi keluar sendiri
__label__3,"  min,  maksud fitur tidak tersedia gimana ya?  saya buka shopeepay kok gabisa bisa? ? ? ? "
__label__3,"  Tolong ini kenapa Shopee,  padahal sil dan jaringan saya bagus,  tapi kenapa selalu ""terjadi kesalahan jaringan mulu"""
__label__3,Kok sekarang gk bisa pilih expedisi lagi
__label__3,"  mau liat pesanan sudah sampai mana tapi halaman kosong putih bersih , di hapus change tetep begitu"
__label__3,"  Tolong dong pihak shopee,  untuk opsi ekspedisi di cantumkan nama seperti dulu"
__label__3,"  aku udh verifikasi KTP itu di shopee pay tapi karna blm punya ktp,  jd aku pake Kitas,  udh verif pertama ditolak g bisa yaudah coba lagi g bisa lagi,  ini udh coba ke 6 tapi blm bisa jg tolong perbaikan "
__label__3,"  Selama berbelanja kebutuhan sehari hari it's okay sampe sekarang,  tapi giliran nyobain pake SPLater kok akun SPLater ku langsung di nonaktifkan si, kata ada yg mencurigakan Padahal baru pertama kali  dan mau nyoba tpi syukurlah jadi ga punya utang"
__label__3,Kok shopee dibuka tidak bisa ya?  tulisan  tidak ada internet pdhl internet saya ada
__label__3,Saya hanya telat sehari pembayaran shopeepaylater dan itu langsung dikenakan bunga besar Padahal harus bunga ada jika telat satu bulan
__label__3,Gratis ongkir  kurang banyak
__label__3,Tolong untuk cod ongkir turunin. . krn mnrut sy sangat mahal
__label__3,"  Belanja asyik di shopee karena barang bagus , murah.  Tapi sekarang kecewa,  pengiriman kurir tidak bisa milih "
__label__3,Cara pake shopee cod gimana sih
__label__3,"  Sudah ikuti panduan,  chat CS  ( yang balas robot )  untuk minta diaktifkan SPaylater,  balasan ""tingkatkan terus belanja ya"". . . . .  memang sistem mu tidak hitungkah biaya yg saya keluarkan untuk belanja di Shopee? "
__label__3,"  Shopee sekarang udah jarang gratis ongkir,  kenapa yah? "
__label__3,"  Coba metode pembayaran  dilengkapi dengan kredivo langsung,  sangat sayang sekali apk bagus tapi metode pembayaran lewat kredivo tidak bisa"
__label__3,Shope enak bgt bisa cari kebutuhan tp gitu kadang suka error
__label__3,"  Sayang berat di ongkir,  shopee kan udah punya jasa kirim sendiri harus ongkir bisa murah,  pengiriman barang cepat.  Seperti lapak si biru punya jasa kirim sendiri ongkir mau jauh atau dekat ttp murah.  Semoga aja shopee kedepan ada perubahan.  Supaya sya penjual,  hasil pembelian online dapat hasil besar tanpa ongkir yg mahal. "
__label__3,"  Top up shopepay sekarang dikenakan biaya per transaksi. . ,  padahal sebemum gratis. . ,   Gratis ongkir juga semakin sedikit. . , "
__label__3,Makin ke sini jadi kurang man belanja soal kita ga bisa milih mau pake ekspedisi apa. .
__label__3,"  Kenapa kok sekarang susah banget pake gratis ongkir,  tolong di perbaiki dong min"
__label__3,"  Bagus sih bagus, tapi saya mau jadi seler dan barang yang non fisik pas saya mau jual ada notif  ( pilih kurir )  itu cara gak pakai kurir gimana ya?  Mohon di sediakan tombol non fisik dan ber fisik"
__label__3,Ini kenapa spaylater tiba gabisa dipake ya?  Padahal lunas tagihan bulan ini
__label__3,Ko spay later saya ga ada
__label__3,Kenapa ekspedisi jnt jne dll gak tersedia . .  kenapa?
__label__3,"  Tolong dong untuk GPS shopee food lebih di akuratin lagi ya akurasi ,  soal suka ngaco nih ga sesuai tempat"
__label__3,"  saya checkout menggunakan SPayLater tetapi gagal,  kemudian saya coba bayar tagihan lebih awal,  setelah itu saya berhasil checkout menggunakan SPayLater.  Kemudian saat saya checkout pesanan yang baru menggunakan SPayLater gagal lagi,  padahal tidak ada tagihan karena sudah bayar lebih awal"
__label__3,Lumayan membantulah
__label__3,"  Belanja lewat shopee enak,  mudah juga dlm menggunakan app  . .  cuma syg,  kadang lemot,  terus skrg udah g bs lgi belanja di seller dr Luar Negeri. .   pdhal aku suka krn gratis ongkir. . "
__label__3,Halo tolong dibalas dm sy di ig.  Masalah pembayaran splater.  terimakasih. .
__label__3,sedikit membaik
__label__3,Susah sekarang gratis ongkir
__label__3,"  Udah dua kali telpon sama nomor yg atas namakan shopee,  itu bener apa gimana ya,  gak pernah diangkat soal takut jangan sampai kena tipu"
__label__1,"  Pelayanan skrg makin jelek,  krna paket slalu sampai tdk sesuai estimasi  brg g jln dn paket jdi amburadul berantakan sobek apalagi pake jasa shopee ekspres emng keterlaluan kurir ny pada mls nganter paket!  Paket sampe rusak"
__label__3,Lumayan tanggap
__label__3,Hi. .  Shopee.  Kenapa sekarang isi shopee pay ada admin . . .
__label__3,"  Sekarang gak bisa menggunakan vocher gratis ongkir , ,  "
__label__3,Jd berbayar mau pakai shopee pay. .  kena biaya admin
__label__1,Shopee tampilan terlalu rame.  Dan berantakan tidak rapih.  Membingungkan untuk pemula
__label__3,"  Bagus sih,  tapi habis di update kok malah lemot ya,  sering keluar sendiri juga"
__label__3,Tolong ya berikan gratis ongkir  soal  aku jarang dapet gratis ongkir
__label__3,"  Shopee paylatter aku saldo nol semenjak pandemi,  padahal aku taat bayar . . "
__label__3,"  saran untuk shopee coba ada opsi filter barang bekas kaya di toko ijo,  pasti lebih bagus lagi"
__label__3,"  Hai shopee . . .  koq chat dgn shopee  &  forum diskusi di shopee Saya ga bisa dibuka ya,  muncul putih aja dilayar,  mohon dibantu"
__label__3,Sudah tidak bisa memilih via pengiriman
__label__3,"  Gratis ongkir tidak sebaik dulu,  sekarang cuma untuk barang- barang tertentu dan toko tertentu"
__label__3,Sering belanja tapi saya blum dapat shopepay later kenapa ya
__label__3,"  Suka banget sama aplikasi shopee tapi gk tahu kenapa sekarang kok lelet banget buka padahal jaringan 4g,  susah banget buatcariproduk"
__label__3,Lumayan lah shopee sedikit membantu
__label__3,"  Lumayan aja sih, "
__label__3,"  Kenapa shopee pakek biaya penanganan, ,  harus pake shopeePay? "
__label__3,Sekarang gabisa beli di Luar negri lagi
__label__3,Kenapa Splaylater saya tidak muncul
__label__3,Barusan ada yang telpon kata  dari shopee.  Apakah benar sedang ada undian berhadiah uang. .  Dan kata  mendapatkan hadiah uang .  Cuman saya tidak menanggapi soal takut penipuan.
__label__3,Tolong ubah pengirima gitu aja sih
__label__3,"  Hallo shopee kenapa saya belanja pakai shopee paylater barang belum saya terima,  tapi informasi  pesanan sudah diterima siapa yg terima barang saya"
__label__3,Saya atas nama ibu Suhayati SPDI gagal mengajukan paylater  /  ditolak padahal saya pegawai negeri
__label__3,saya ingin memberi saran tentang spaylater.  Tolong tagihan spaylater tidak di satuin.  Tolong terpisah.  Jadi jika dapet Rizki sedikit bisa bayar yg ringan dulu
__label__3,"  Apakah akan sesuai dengan barang yang di gambar kak,  pas datang ? "
__label__3,Kak kenapa akun saya tiba- tiba dibatasi?  Pelanggaran apa yg sy lakukan?  Saya tidak mengerti.
__label__3,kenapa voucer gratis ongkir pengguna baru saya ga bisa dipakai boss ku?
__label__3,"  Untuk admin :  toko luar negri di wajib kan pake lokasi toko.  Saya beli tapi cuma satu,  kaga tau itu toko dari luar negeri"
__label__3,Aku yang tadi member platinum knp malah jadi turun gold?
__label__3,Seneng pake shope tapi pen juga dapet paylater tp kaga dapet dapet
__label__3,Mari kita coba dulu gimana layanan terhadap pengguna
__label__3,"  Kenapa beberapa produk dari luar negeri tdk bisa saya beli. . . . .  Tertera ""produk yng anda cari tdk terdaftar"". . .  Produk yg sdh saya taru di troli sblm ada kata ""produk yng anda cari tdk ada"" pas saya checkout bisa tapi pas saya pergi ke toko dan mau beli barang yg sama tdk bisa. . . .  Ini knp ya? "
__label__3,"  Ongkir masih terlalu mahal keluar jawa,  cuma itu aja sih kendala yang lain baik baik aja"
__label__3,Kenapa sekarang gak ada gratis ongkir tanpa shopee pay / cod dengan minimal belanja?  padahal dulu sering ada
__label__3,Suka belanja di shopee tp Ongkir ya makin mahal keterlaluan sih
__label__3,Sebaik rubah kebijakan baru
__label__3,Limit kurang padahal potensi belanja banyak dan menu Shopee tarik tunai blm ada. . . .  Tim analis tolong diperhatikan.
__label__3,Knp gratis ongkir  skrg cuma dpt satu bulan satu vocher aja utk pengiriman jnt. .
__label__1,Saya sangat kecewa sama Shopee  sebelum nya saya banyak belanja tapi pada saat barang yg dipesan TDK lengkap  dengan gampang  nya dikatakan kembalikan dana.  Bukan masalah uang nya tapi masalah tanggung jawab  barang yg tidak ada itu harus dikirim kembali lah. . saya chat penjual  yang lucu penjual bilang beli lagi nanti di selipkan barang yang tidak lengkap emang nya kerja kita membeli terus. . .  Mohon diperbaiki . . lama 2x pencinta Shopee akan melihat tetangga sebelah.
__label__1,Sedih sebagai penjual shopee karna shopee naikin biaya admin terus  mana nggak ada pemberitahuan
__label__1,Susah banget mengganti pin shoope pay padahal masih banyak saldo  nya bacaan  nya demi keamanan  permintaanmu tidak dapat diproses saat ini coba lagi nanti  gitu weh terus udah lama susah banget!! Cepat diperbaiki
__label__1,Saya pesan shpee food map  nya selalu salah mohon klo blom siap menyaingi aplikasi driver online harap di benahi dulu
__label__1,tiap hari belanja mengaharapkan platinum akan Istimewa.  ternyata ngk. .  sm aja platinum ama clasic pelayanan  nya  karna saya COD teruss. .  akhir nya saya hapus akun.  lalu daftar lagi.  baru dapat gratis ongkir  nya .  hahahhaha.  mending daftar baru dari pada sampai level platinum. . .
__label__1,Tolong bertindak lah objektif   buat menindak penjual yg tidak amanah  seperti kasus saya  pesan barang 40 pcs yg datang cuma 29 pcs
__label__1,Promo Event sampah maen blokir akun tolol. . .
__label__1,kecewa bgt  pdhl sya sering belanja di shopee tpi baru kali sya sdh bayar mlh di batalkan dengan shopee dgn alasan krn tdk ada pembayaran.
__label__1,Gila ya akun shopee buat jualan malah di blokir  duit semua disitu woy gue mau bayar cicilan ke bank gmna     bela belain pinjem buat modal malah dinonaktifkan akun gue bangsat emang
__label__1,Semakin tidak jelas   tidak bisa milih kurir   estimasi kacau
__label__1,Ini kenapa ya   saya uda undang temen saya 5 org   UDA DAPET 56K   TERUS UDA DI TARIK KE SHOPEE PAY TAPI gak MASUK MASUK UDA SEHARI!?  KNAPA NIH kata  nya EVENT  nya BENER DAPET TAPI KE SHOPPE PAY  nya gak MASUK MASUk
__label__1,Niat ngirim barang gak?  Kok udah 1 Minggu gak datang²!!!!! kata  nya cuman 3 hari!!!!! Percuma aplikasi shopee menjual berbagai jenis barang tapi kalau pengirim  nya tidak becus mengirim sama aja bohong!!!!!
__label__1,Shopee mempermudah untuk belanja
__label__1,Lama2 kok kesal sama shopee  saya mengajukan pembatalan pesanan sblm barang dikirim  tp penjual nya malah menolak pembatalan pesanan tsb dan barang tsb tetap dikirim.  Mksd nya apa coba  jd gutanyamenu pembatalan pesanan itu apa. . . .  Aplgi yg nolak itu official store  nya shopee
__label__1,Gimana ni shoopee akun toko saya diblock tanpa tau pelanggaran saldo shoopee pay masih ada lagi diakunnya  paket terkirim masih ada  lalu klo akun nga bisa dibuka uang kami kemana perginya
__label__1,Akun saya di blokir dengan alasan melanggar promosi ngga tau apa itu dan saya cuma mau narik saldo saya kembali uang saya . .  pelayanan nya susah  nya minta ampun di oper ke sana ke sini hasil di suruh nunggu terus total udh seminggu lebih saya nunggu . .  kalo shopee butuh itu uang ambil aja saya ikhlas . .  ambil silahkan
__label__1,Saya sangat kecewa  karena bonus Shopee 2jt saya  saldo  nya tidak bisa di tarik
__label__1,Sangat puas Pelayanan bagus Pokok  nya istimewa
__label__1,server sering error mengakibatkan saya kehilangan banyak poin sering terjadi disconnect secara tiba-tiba sedangkan koneksi saya dalam keadaan normal/tanpa gangguan.  hentikan kecurangan ini.
__label__1,Penguna aktif dan on time membayar tapi di banned dengan tuduhan pelanggaran kalo aktif membeli barang adalah sebuah pelanggaran  maka ini aplikasi paling bodoh yang saya temui
__label__1,Tolong dibantu kenapa pembayaran ada cashback 30% kog tidak masuk d koin .  Biasa  nya otomatis langsung masuk berupa koin .  Ini kenapa tidak masuk rugi Lho sebagai pembeli
__label__1,Makin lama pengiriman barang  nya tidak seperti dulu cepat.  Kecewa sm shopee
__label__1,Sebagai seller baru di shopee sy heran sama layanan shopee  knp penarikan saldo penjual ke rekening udah berlari hari gak cair cair  otomatis hasil penjualan sama modal nya boro2 bisa diputar lagi untuk jualan
__label__1,Pelayanan  nya mengecewakan   saya jera belanja di shopee
__label__1,pelayanan  nya jelek banget
__label__1,Pindah aja ke market place lain gak jelas ini shopee penarikan  nya gagal uang nya hangus Penipuan ini
__label__1,shopee Kurang simple aplikasinya
__label__1,kenapa Dana Seller gak masuk masuk  saya sebagai seller shope merasa dirugikan . mohon segera dicairkan dong ka
__label__1,Hmmm pelepasan dana lama.  banget  seller di paksa kayak  nya nih buat aktif dana cepat  payah deh
__label__1,Dulu semua toko bisa pakai pembayaran paylater.  Kenapa sekarang ada aja yg ngak bisa pakai metode itu  saya mau belanja jadi gak jadi karna metode pembayaran paylater  nya gak bisa di gunakan  sungguh mengecewakan
__label__1,Shopee sekarang Kok nggak bisa buka opsi pengiriman nya? ?  Tolong diperbaiki dong  gimana sih payah bangat
__label__1,payah
__label__1,tidak sesuai dengan gambar
__label__1,Saya baru mengaktifkan shopee paylater  baru aktif kenapa tiba-tiba lansung dihentikan.  Aneh nih shopee  kalau tdk mampu memenuhi kebutuhan pengguna nya  jgn di bikin php.  Tolong identitas saya jgn di salah gunakan  menyesal saya sudah upload ktp dan kasih data diri lainnya
__label__1,ANEH . . .  sebelum²  nya awal checkout aman² aja sekarang udh engga bisa karena gagal mulu seperti (F02) (A02)
__label__1,sangat lambat menangani keluhan pengguna
__label__1,Email kok gak fungsi. . .  Pengen perbaiki akun biar clear  nomer dan email jadi satu . . .  Sulit  nya . . .  2 bulan belum kelar  payah .  Masalah  nya apa kak choki?
__label__1,sulit banget
__label__1,aplikasi setenar ini masih lambat dalam proses pengiriman  &  pembatalan pesanan masih bagus Lazada  menyesal sumpah download shopee
__label__1,Pelit voucher COD.  Lah taik.  Member gold bukan  nya promo dan voucher  nya bagus.  Ternyata jelek dan pelit voucher cod.
__label__1,jelek
__label__1,Gila sekarang Kalau bayar COD biaya penanganan nya Mahal bat melebihi harga barang yang dibeli kan gak masuk akal
__label__1,mengecewakan  lewat obrolan chat masalah blom slesai udah diakhiri.  udah pakai segala petunjuk aplikasi tetep aja error. . .  kata  nya suruh nunggu 1x24jam. .  . ini udah 2 hari lho. . .
__label__1,Tolong lah blacklist jasa pengiriman yang tidak bertanggung jawab.  Saya udah menunggu sudah saya bayar tapi barang tidak sampai  jadi kecewa bangat
__label__1,buruk
__label__1,Heh shopee harus  nya kaya tokopedia  pengembalian dana cepet .  penjual yang salah  karena kirim barang gak sesuai . .  tapi pelayanan  nya bertele2
__label__1,Kalo penjual request cancel  seharus  nya Shopee tolong bantu follow up ke penjual lah.  Pesanan sudah 4 hari tidak dikirim malah di tambah waktu pengiriman.   aneh deh  pengguna jadi kecewa
__label__1,kacau bangat sih
__label__1,pihak shopee tidak perketat keamanan akun shopee sehingga ada yang menelpon mengatas namakan supaya untuk penipu  saya sdh jadi korban pihak lagi mengunakan akun saya mengajukan pinjaman di Spinjam  bukan saya yang ajukan saya yang harus bayar. .  tolong shopee perhatian kasus seperti ini dan perketat keamanan akun
__label__1,Sedih aja
__label__1,Anjing gw ngundang 2 org pake ref gw gk masuk sama sekali padahal hp baru tolol amat
__label__1,Mau komplain ya kenapa dana penjualan dari pesanan yang sudah selesai belum masuk di saldo penjualan?   tolong perbaiki  ini menyusahkan penjual
__label__1,Shope Expres Lambat Sangat Sangat Sangat Pengiriman  nya  Gk Seperti Expedisi Yg Lain.  Sekarang Gk Bisa Milih Expedisi Sendiri Yg Akan Di Gunakan.  Cuma Di Kasih Pilihan Reguler Dan Paket Hemat Saja
