review
__label__3  gimana pengembalian by phone diproses langsung dana kpd penjual selesai kurangnya mediasi penjual salah kirim cacat konfirmasi warna ongkir dibebankan pembeli bermasalah kali kecewa sebagi pembeli dirugikan
__label__1  shopepaylater spinjam limit juta pakai pengajuan gagal lucu lancar
__label__3  voucher gratis ongkirnya claim voucher check barang pas masuk voucher tulisan tisak memiliki voucher home cek voucher
__label__5  senang keberadaan shopee shopee rumah berbelanja
__label__1  hha aplikaasi lemot burik wkk ongkir mahal belanja gratis ongkir wkwkk tipu bayar ongkir mahal mahal harga setel baju wkk najis ketipu iklan lemot wkk uninstal deh bay
__label__5  belanja shopee barangnya bagus respon penjual
__label__1  lemot jaringan normal shopee sumpah
__label__3  user shopee keranjangnya full co hapus ditambah fitur pembersih keranjang membantu
__label__1  aplikasi masuknya loadingnyalama jaringan error nggakbisa masuk burik
__label__1  lemot jaringan
__label__1  shopee tolong iklan disaat bermain
__label__3  not bad
__label__5  minimal tolong login bingung masuk akun dinonaktifkan melanggar
__label__1  hapus ahhnotifnya ngagetin orang
__label__3  kecewa shopee kasih free ongkir toko kebanyakan toko belanja free ongkir rajin pilih toko free ongkir sayang malas cari
__label__5  belanja trmudah nyaman puas
__label__1  kebanyakan aturan kebijakan masuk akal main blokir main bekukan akun orang
__label__3  alagh shopee lemot pakai wifi wifi sebelahan pas pailih metode pembayaran loading kali menit taro hp hp gelap pencet yaudah relog gimana shopee betulin pelanggan shopee beli shopee murah kadang lemot betulin shopee
__label__1  gratis ongkir nol rupiah maless unistal
__label__3  pelit ongkir gratis ongkir pakai vocher skaligus gratis subsidi stghnya
__label__1  topup shopee alfa gangguan gaknih
__label__5  shopy aplikasi enak berbelanja suka shopy semoga gratis ongkir shopy aminn
__label__1  jasa pengiriman shopee lambat
__label__3  maaf coba verifikasi shopee pay berulang kali sms masuk nomer pastikan jaringan dll normal masuk coba ikuti kendala cs nomer aktif
__label__5  belanja shopee cod praktis bagus tinggal pesan bayar
__label__5  aplikasi belanja bagus
__label__3  bagus ongkirnya mahal
__label__3  mohon bantuannya akun shopee pay aktif sempet apus aplikasi download nomornya hilang yaudah ganti akun shopee pay tolong admin gimana shopee pay pakai ktp daftarin
__label__1  shopee lemotaja
__label__1  selamat malam maaf penilaiannya diturunkan respond shopee menurun data alamat menyebar luas alamat privasi memesan apapun kejadian siang selasa spele mengganggu mohon koreksi shopee terima kasih
__label__3  admin tolong tambahkan fitur dompet digital tambahan linkaja pakai shopepay tolong minimal tunggu shopee fitur dompet tambahannya toko online mohon perhatian admin
__label__3  gimana shopee pengguna barangnya gratis pas beli jaringan bermasalah apaann bermasalah pakai paket indihome aneh tolong diperbaiki kasih gratis usahlah sakit hati
__label__3  berbelanja dibatasi promonya diapresiasi menguntungkan ditawarkan promo promonya
__label__3  maaf bintangnya diturunin update lihat review pembeli lihat status tracking pesanan update tambahin pelayanan apanya dikurangi dihilangkan
__label__1  shopee check out barang proses kondisi jaringan bagus bagus update bgitu
__label__1  beli barang pakai diskon berhasil gagal beda hp kali download nuyul
__label__5  puas voucher gratis ongkir ketagihan belanja shopee
__label__3  pengguna shopee keluarga memesan barang shopee shopee bagus
__label__1  lemott pengguna belanja shopee bayar hoax relain nebeng wifi tetangga penipuan
__label__1  akun kena hack uang ludes
__label__3  senang belanja kesini kecewa vocher gratis ongkir minimal belanja ribu ping dicari cari
__label__1  aneh pakai voucher shopee food akun dibatasi salahnya dimana bayar tagihan gimana akun bayar denda
__label__3  shopee gagal kali update gagal transaksi langganan update penbaharuan mengalami gagal tolong diiperbaiki sistemnya
__label__5  pengiriman cepat produk berkualitas
__label__1  gimana cod bisadari shopee
__label__5  kemudahan berbelanja produk kebutuhan rumah
__label__1  buka shopee update daftar jam buka isi shopeepay daftar shopee pas daftar ngerangkai fuzzle ribet download
__label__1  lemot
__label__3  kak hilang tudak login lupa nomor hp barang dikirim barang dikirim toko pesan tolong dijawa kerjasamanya email balasan ditindak lanjuti trimaksihh
__label__1  kecewa ah shopeeid gara perubahan aturan jasa pengiriman ekspedisi pilih langsung tarif mahal shopee suka belanja dishopee pilih ekspedisi tarif murah sedia
__label__3  shoppy pinjam shoppy pay letter coba
__label__1  parah buruk pelayanan shopee kebijakan
__label__3  belanja shopee kesini ongkirnya luarbiasa mahalnya pulau jawa ongkir harga barang kayak olshop sebelah disesuaikan barang
__label__3  suka
__label__5  pengguna disana menyukai aplikasi pengalaman belanja online asik sukses shopee
__label__3  belanja shopee komen kasih bintang penjual koin bertambah
__label__1  buruk menggunakannya sampah cache bayak kinerja handphone menurun
__label__5  barang bagus
__label__5  belanja puas barang berkualitas
__label__1  verifikasi kode sistemnya error aplikasi sampah
__label__5  transaksi pembelian produk pengantaran produk dibeli lancar
__label__3  cashback cabe maksimalnya ribu giliran maksimal ribu cabenya aplikasinya lemot buka hp lemot pencet senin kebukanya kamis tolong diperbaiki sistemnya user betah
__label__3  maaf tim shopee cek out barang voucher gratis ongkir voucher padahl voucher kali notif gratis ongkir
__label__5  suka belanja shopee suka
__label__1  data acc shopeepay limit
__label__3  heran barang tanggal chat toko balas pakai shopeepay heran kota toko seminggu barang tanggal tolong bantu shopee gimana atasi masak barang
__label__5  mudah cek out pengiriman cepat prodak sesuai pesanan harga ekonomis
__label__5  aplikasi bagus belanja
__label__3  pelit gratis ongkirnya
__label__5  suka shopee promo
__label__5  suka belanja barang china dapatkn
__label__5  barang berkwalitas hrga murah pengiriman cepat
__label__5  bagus membantu seru siih game shopee bubble tunggu nyawa jam seru
__label__3  habis diupdet lemot
__label__1  shopee jelek dikitdikit gagal biaya cod biaya adminnya bad
__label__5  belanja mudah murah
__label__3  bagus aplikasi olshop terpercaya sayangnya gagal koneksi kuota terkadang barang susah load gambar barang harap fix
__label__5  memudahkan berbelanja aman butuhkan
__label__3  mohon bantuannya chekout halaman pesanan klik pesanan barang hp matikan berkali kali download berulang ulang mohon bantuannya
__label__5  suka bmaget aplikasi shopee belanja online shopee aplikasi terpercaya
__label__3  iklannya free ongkir khusus pengguna shopeepay ongkir mahal menrut pilihan kayak pilihan jnt jne pos ninja pilih mah cuman reguler doang
__label__3  selisih komunikasi pemesanan contoh warnacolor tempo pesan sepatu adidas type running warna navy dikirim warna hitamblack
__label__5  belanja kaos polos surya store murah berkualitas
__label__1  top up masuk masuk
__label__5  bagus pengiriman ongkir puas syuka
__label__1  aplikasi shopee kesini kasih voucer menit habis pelitapalagi pembayaran tagihan cashback pemakaian dibatasi loading lamaa
__label__3  gratis ongkir terbatas belanja shopee claim gratis ongkir shoppepay pilih belanja toko gratis ongkir shoppepay tolong bantuan ongkir
__label__1  gratis ongkir
__label__5  puas belanja dishopee mudah terpercaya terimakasih shopee
__label__1  pop up aplikasi unistal sial
__label__1  csnya super kesal sopan voucher free ongkir syarat free ongkir dipakai kaya voucher free ongkirnya enak dipakai susah syaratnya
__label__3  barang toko terbuka muncul tulisan mohon maaf kesalahan layar hitam halaman utama shopee hp jaringan update shopee versi terbaru mohon bantuannya shopee terimaksih
__label__3  bagus berhatihati tipu pembayaran cod transfer pas beli handphone realmi harga juta pas beli tanggal april kabar dibatalkan shopee dana kembalikan
__label__3  nama fhelia kelasc umur th oh pakai hp aplikasi bagus main shopee tangkap tulisan maaf saldo makasudnya saldo hem tolong betulkan yaa maaf kasih bintang
__label__3  aplikasi bagus mengaktifkan shopee pay later update kali verifikasi ditolak suruh restart shopee gimana suka belanja dinshope
__label__5  mudah aman terimakasih shopee
__label__3  dear shopee tolong pencarian shopee muncul aplikasilain kesal ngeliatnya takutnya pencarian kesebar data
__label__3  suka ngehang produk aneh saaya uploud produk salah produkmu priksa susah jualn shopee judupnya gambar palsu mencantum sosmed apapun aneh
__label__5  puas belanja shopee harga murah kwalitas sesuai
__label__5  ditingkatkan kemampuan kecepatan aksesnya shopee lancar mengaksesnya
__label__3  update teross perbulan
__label__3  lemot aplikasi belanja online game masak lemot lemot kali pencet pas pencet kali langsung home aplikasi barang hilang bandingkan harganya order halaman
__label__3  masuk aplikasinya loading sinyal kenceng stabil handphone kode verifikasi berulang kali kirim perna smsnya ganti nomor bantuannya hasil
__label__3  aplikasinya bagus keluhan aplikasi shopee belanja shopee pengiriman
__label__5  transaksi aman shopee
__label__3  keranjang buka minimal
__label__1  tolong perbaiki akun shopee sist cod
__label__3  jualan beli
__label__5  belanja shopee mantap
__label__3  pesan barang hargaongkir bayar indomx cek aplikasi status dibayar ditambah tagihan ribuan ribuan payah musim cari uang susah problem
__label__5  belanja shopee memudahkan barangnya ori
__label__5  update status pengiriman terkadang telat order kemana cancel barang jl
__label__1  shopee leleet update buka aplikasinya lemot buka aplikasi lancar update performa nyaehh lemoott kesini shopee pelit kasih bonus cashbackkoin dll tolong voucher murah lebay pelit tunggu jam kehabisan voucher
__label__1  ongkir mahal
__label__1  aplikasi berat susah login
__label__5  sumpaa bafuss bangett aplikasinya puass belanja diaplikasi nomor tipu tipu teman teman ayo buruan didownlod tunggu takutt hargaa nyaa mahal hargaa nyaa mahal bangett sii menurutku
__label__3  jujur kecewa perubahan sistem jasa kirim pakai juta shopee express kemarin checkout pakai trnyata dipilihin id express bermasalah pengirimannya gimana shopee tolong kembalikan sistem pengiriman terima kasih
__label__3  yahh kecewa limit shoppepaylater ambil tdi juta tinggal imbas covid susah orang kena dampak yahh mh bayak kebutuhan shopee doang andalkan ehh ikutan platrom alamaak kiamat dunia
__label__5  shopee pilihan masyarakat ber belanja mudah menyenangkan
__label__3  senang penjual tukang tipu
__label__5  alhamdulillah senang belanja shopee diskon gratis ongkir
__label__3  tega kasih kemudahan berbelanja dapatkan shopee saran ajja kasih voucher minimal belanja rp pengiriman kaltim kasih penilaian dinaikkan kak nilai rp
__label__5  bintang
__label__5  pengguna shopee jnt pelayanan bagus cepat cinta shopee cinta jnt
__label__1  pesan kebanyakan sesuai gambar mohon bantuannya
__label__1  gagal shopeepay update nb
__label__5  pinter cari saran cari official and mall langsung aman
__label__5  belanja murah kualitas murahan bagus
__label__3  mohon maaf kecewa shopeepaylater limit kurangi bayar tagihan telat kaya belanja gimna reseller shopee beli shopeepaylater kaya jual barang jasa shopee
__label__1  kecewa pelayanan shopee buruk
__label__3  tolong diperbaiki servernya shopee lemot pakai wifi mbps lemot kebuka
__label__1  kecewa pelayanan shopee
__label__3  produk negerinya dihapus masuk waiting list hilang dihapus mengurangi barang import bagus dihapus kali beli ootd china dihapus shopee mengecewakan
__label__5  aplikasinya bagus repot belanja tinggal pesan shopee
__label__1  parah pelayanan shopee beda lapak sebelah
__label__1  aplikasi online shop terbaik blokir akun pengguna
__label__5  shopee belanja kebutuhan murah berkualitas terpercaya
__label__3  transaksi diaplikasi jaringan bermasalah jaringan bagus masukkan keranjang beli langsung sbenernya jaringan brmsalah dimana kecewa
__label__1  awas install belanja shopee jualan shopee akun dibatasi uang lenyap juta respon gila
__label__3  suka aplkasi shopee mudah langsung chat penjual kemarin order pesanan kendala pembayaran selesai uang was kejadian kmarin tolong perbaiki
__label__3  top up shopee pay buka menu koin voucher shopee giliran isi pesan bayar pakai shopee pay tulisan max saldo rp whats mean pesanan cust shopee pay gratis ongkir ohh come on errornya pas shopee pay sihh before its bagus nothing problem everything its bagus but why noww keburu peseb cepat mohon penjelasanny
__label__1  shopee skrngg susah bangtt loginnmake itulh inilhh ribett luh jdii orang
__label__1  kecewa pelayanan shopee mengajukan paylater daftarkan gagal live agent menyelesaikan pergi percakapan shopee percaya shopee online shop salah pelayanan terima
__label__1  sistem aplikasi shopee buruk buruk error lelet lemot rusak sampah boprok kacau signal wiffi rumahku full
__label__1  burukk buruk buruk
__label__3  mantaf belanja online
__label__5  membantu belanja online reseler voucher ongkir
__label__1  shopee paarahbarang diterima status diterimakurir nelpon burukk
__label__3  shopee pengiriman keranjang mengetik beli lihat gambar barang kecewa
__label__3  tolonglah free ongkirnya pakai shopeepay masak maju ribet setia shopee kesini susah belanja mikir gratis ongkir syarat
__label__5  shopee pay pakai bwh saldo ribu totalnya dibwh sedngkn teman batasan isi minim bru dipke
__label__3  hy kak shopee barang kota notifikasi pemberitahuan tntng barang contohnya kaya pembayaran cod notif tolong siapkan uang kurir jne terimakasih
__label__3  kecewa shopee pakai shopee bertahun kebijakan pengguna memilih jasa kirim komplain prang komplain nyaman memilih jasa kirim semoga dirubah sperti kali harapan pengguna shopee
__label__3  tolong gratis ongkir jarang gratis ongkir
